3-Second Video Views,Adserving Cost,Clicks,Conv1 - CPA,Conv10,Conv2,Conv3,Conv4,Conv5,Conv6,Conv7,Conv8,Conv9,Date,Impressions,Net Cost,Planned Net Cost,Video Watches at 100%,Video Watches at 50%,mpAd Model,mpAd Rate,mpBudget,mpBuy Model,mpBuy Rate,mpBuy Rate 2,mpBuy Rate 3,mpBuy Rate 4,mpBuy Rate 5,mpCampaign,mpCopy,mpCountry/Region,mpCreative,mpMedia Channel,mpMisc,mpMisc 2,mpMisc 3,mpMisc 4,mpMisc 5,mpMisc 6,mpPlacement Date,mpPlacement Date 2,mpPlacement Date 3,mpPlacement Date 4,mpPlacement Date 5,mpPlacement Name,mpRetailer,mpServing,mpSize,mpTargeting,mpVendor,mpVendor Type,Net Cost Final
2035.0,0.0,9.0,0,0,0,0,2035.0,0,0,0,0,0,2015-09-03,7867.0,12.55,0,468.0,1138.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_Action Puzzle Games_iOS_Copy 01,0.0,0.0,0.0,0.0,Action Puzzle Games,Copy 01,0.0
4685.0,0.0,46.0,0,0,0,0,4685.0,0,0,0,0,0,2015-09-01,16160.0,23.39,0,1694.0,3111.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_Action Puzzle Games_Android_Copy 01,0.0,0.0,0.0,0.0,Action Puzzle Games,Copy 01,0.0
4609.0,0.0,28.0,0,0,0,0,4609.0,0,0,0,0,0,2015-09-02,17029.0,24.56,0,1630.0,3058.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_Action Puzzle Games_Android_Copy 01,0.0,0.0,0.0,0.0,Action Puzzle Games,Copy 01,0.0
3343.0,0.0,29.0,0,0,0,0,3343.0,0,0,0,0,0,2015-09-03,12373.0,17.58,0,1191.0,2208.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_Action Puzzle Games_Android_Copy 01,0.0,0.0,0.0,0.0,Action Puzzle Games,Copy 01,0.0
2464.0,0.0,25.0,0,0,0,0,2464.0,0,0,0,0,0,2015-09-01,7116.0,19.2,0,1041.0,1859.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_Turn-Based Games_Android_Copy 02,0.0,0.0,0.0,0.0,Turn-Based Games,Copy 02,0.0
1603.0,0.0,21.0,0,0,0,0,1603.0,0,0,0,0,0,2015-09-02,4898.0,13.87,0,642.0,1142.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_Turn-Based Games_Android_Copy 02,0.0,0.0,0.0,0.0,Turn-Based Games,Copy 02,0.0
1894.0,0.0,27.0,0,0,0,0,1894.0,0,0,0,0,0,2015-09-03,5636.0,17.38,0,774.0,1415.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_Turn-Based Games_Android_Copy 02,0.0,0.0,0.0,0.0,Turn-Based Games,Copy 02,0.0
1979.0,0.0,27.0,0,0,0,0,1979.0,0,0,0,0,0,2015-09-01,6085.0,15.68,0,851.0,1490.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_Turn-Based Games_Android_Copy 01,0.0,0.0,0.0,0.0,Turn-Based Games,Copy 01,0.0
2325.0,0.0,27.0,0,0,0,0,2325.0,0,0,0,0,0,2015-09-02,7318.0,19.79,0,990.0,1738.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_Turn-Based Games_Android_Copy 01,0.0,0.0,0.0,0.0,Turn-Based Games,Copy 01,0.0
1696.0,0.0,35.0,0,0,0,0,1696.0,0,0,0,0,0,2015-09-03,5324.0,14.08,0,663.0,1230.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_Turn-Based Games_Android_Copy 01,0.0,0.0,0.0,0.0,Turn-Based Games,Copy 01,0.0
18.0,0.0,1.0,0,0,0,0,18.0,0,0,0,0,0,2015-08-31,70.0,0.08,0,9.0,17.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
2602.0,0.0,78.0,0,0,0,0,2602.0,0,0,0,0,0,2015-09-01,8149.0,4.13,0,1285.0,2065.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
2035.0,0.0,50.0,0,0,0,0,2035.0,0,0,0,0,0,2015-09-02,6609.0,3.39,0,945.0,1532.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
287.0,0.0,8.0,0,0,0,0,287.0,0,0,0,0,0,2015-09-03,958.0,0.47,0,125.0,208.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
162.0,0.0,9.0,0,0,0,0,162.0,0,0,0,0,0,2015-08-31,503.0,0.66,0,90.0,128.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_Tomb Raider_Android_Copy 02,0.0,0.0,0.0,0.0,Tomb Raider,Copy 02,0.0
5821.0,0.0,277.0,0,0,0,0,5821.0,0,0,0,0,0,2015-09-01,16868.0,8.49,0,3168.0,4769.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_Tomb Raider_Android_Copy 02,0.0,0.0,0.0,0.0,Tomb Raider,Copy 02,0.0
5016.0,0.0,224.0,0,0,0,0,5016.0,0,0,0,0,0,2015-09-02,15660.0,9.0,0,2638.0,4063.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_Tomb Raider_Android_Copy 02,0.0,0.0,0.0,0.0,Tomb Raider,Copy 02,0.0
1509.0,0.0,80.0,0,0,0,0,1509.0,0,0,0,0,0,2015-09-03,4091.0,2.53,0,854.0,1259.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_Tomb Raider_Android_Copy 02,0.0,0.0,0.0,0.0,Tomb Raider,Copy 02,0.0
0.0,0.0,1.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-29,1493.0,5.86,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_Android_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-30,2054.0,5.89,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_Android_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-31,1892.0,4.23,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_Android_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-09-01,307.0,0.88,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_Android_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-09-02,499.0,1.28,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_Android_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-29,8398.0,28.57,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_Android_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,-3.5527136788e-15
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-30,9464.0,27.98,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_Android_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
0.0,0.0,1.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-31,9824.0,30.99,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_Android_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-09-01,12497.0,35.84,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_Android_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
0.0,0.0,1.0,0,0,0,0,0.0,0,0,0,0,0,2015-09-02,10858.0,33.48,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_Android_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
0.0,0.0,39.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-29,2205.0,7.68,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_iOS_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
0.0,0.0,39.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-30,2250.0,6.61,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_iOS_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
0.0,0.0,138.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-31,7537.0,23.47,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_iOS_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
0.0,0.0,143.0,0,0,0,0,0.0,0,0,0,0,0,2015-09-01,10227.0,23.73,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_iOS_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
0.0,0.0,87.0,0,0,0,0,0.0,0,0,0,0,0,2015-09-02,6043.0,17.76,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_iOS_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
0.0,0.0,171.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-29,7977.0,25.91,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_iOS_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,192.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-30,10757.0,26.55,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_iOS_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,70.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-31,5145.0,11.5,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_iOS_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,87.0,0,0,0,0,0.0,0,0,0,0,0,2015-09-01,6043.0,14.31,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_iOS_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,81.0,0,0,0,0,0.0,0,0,0,0,0,2015-09-02,5597.0,17.1,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,Western Europe,0.0,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_Western Europe_1% Lookalikes_iOS_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-28,9.0,0.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-29,33507.0,9.47,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-30,37011.0,13.18,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,3.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-31,48068.0,14.69,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-09-01,36821.0,7.52,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-09-02,10820.0,2.56,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 01,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 01,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-28,10.0,0.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
0.0,0.0,3.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-29,31735.0,8.59,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
0.0,0.0,1.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-30,26540.0,5.97,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
0.0,0.0,1.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-31,13590.0,4.17,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-09-01,54817.0,11.39,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
0.0,0.0,2.0,0,0,0,0,0.0,0,0,0,0,0,2015-09-02,47673.0,14.13,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_1% Lookalikes_Android_Copy 02,0.0,0.0,0.0,0.0,1% Lookalikes,Copy 02,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-28,17.0,0.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_Mobile Puzzle Games_Android_Copy 01,0.0,0.0,0.0,0.0,Mobile Puzzle Games,Copy 01,0.0
0.0,0.0,2.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-29,40320.0,12.1,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_Mobile Puzzle Games_Android_Copy 01,0.0,0.0,0.0,0.0,Mobile Puzzle Games,Copy 01,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-30,17142.0,5.16,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_Mobile Puzzle Games_Android_Copy 01,0.0,0.0,0.0,0.0,Mobile Puzzle Games,Copy 01,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-08-31,49361.0,10.18,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_Mobile Puzzle Games_Android_Copy 01,0.0,0.0,0.0,0.0,Mobile Puzzle Games,Copy 01,0.0
0.0,0.0,1.0,0,0,0,0,0.0,0,0,0,0,0,2015-09-01,12534.0,3.17,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_Mobile Puzzle Games_Android_Copy 01,0.0,0.0,0.0,0.0,Mobile Puzzle Games,Copy 01,0.0
0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2015-09-02,8013.0,3.85,0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,LATAM,0.0,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,LCGO_LATAM_Mobile Puzzle Games_Android_Copy 01,0.0,0.0,0.0,0.0,Mobile Puzzle Games,Copy 01,0.0
